  5.1867730e-002  3.0196126e-001  5.6153653e-001  5.6916441e-001  7.0109575e-001  7.9565409e-001  9.3610588e-001  1.0099131e+000  8.8835581e-001  9.3493049e-001  7.9065832e-001  7.0242880e-001  5.6664657e-001  4.0410506e-001  1.8282499e-001 -1.8603443e-001 -3.8764858e-001 -6.2765697e-001 -5.5729675e-001 -6.7909483e-001 -8.8846937e-001 -9.5895329e-001 -9.3400102e-001 -1.0168765e+000 -9.4954856e-001 -7.3743913e-001 -6.0172664e-001 -3.6441520e-001 -1.9173573e-001 -1.5993565e-001
  7.1521528e-004  4.2049026e-002 -1.0816579e-001  9.0738924e-002 -1.5730378e-001  1.4831963e-002 -2.4729099e-002 -6.4256183e-002 -3.2589580e-002  4.5457035e-002  1.0788754e-003  1.1873600e-002 -4.9862332e-002  9.5723605e-002  7.4635043e-002 -9.0509706e-005 -1.7299655e-001 -5.1563252e-002  3.9897844e-003 -1.1809120e-001 -1.0237612e-001  2.1825025e-001 -4.9582330e-002  1.3320402e-001  7.4432584e-002  5.8475822e-002 -2.6544506e-003 -1.1717697e-002 -3.6752742e-002 -1.4458047e-001
  2.1245279e-001  2.7933608e-001  3.3816288e-001  5.0498659e-001  8.0125423e-001  8.0825600e-001  8.9553338e-001  1.0646927e+000  1.1152497e+000  8.6600788e-001  5.5969868e-001  6.3349717e-001  5.4286111e-001  4.1208347e-001  1.2715012e-001 -1.2498704e-001 -4.4692471e-001 -4.9915349e-001 -6.6266375e-001 -7.9595561e-001 -8.4871301e-001 -9.5019520e-001 -1.0720872e+000 -7.9615699e-001 -8.4168026e-001 -6.5671280e-001 -6.8242252e-001 -3.5950697e-001 -2.6374979e-001 -1.4822077e-001
 -4.2779165e-002  4.4834214e-001  7.5202659e-001  8.8615623e-001  9.9982349e-001  9.2815022e-001  5.7487915e-001  6.3354059e-002 -4.2698009e-001 -7.1401893e-001 -1.0955267e+000 -8.6703970e-001 -9.4102726e-001 -7.6667920e-001 -3.0392424e-001  1.8089294e-002  4.4737583e-001  8.7446321e-001  1.1317016e+000  7.6368897e-001  6.3404877e-001  2.3771410e-001 -1.0642571e-002 -8.9543953e-001 -9.8208062e-001 -1.0440193e+000 -9.4471297e-001 -7.4401009e-001 -6.3861801e-001  1.2127284e-001
 -1.3947962e-001  5.0424634e-001  8.8579617e-001  1.0152130e+000  9.8891417e-001  6.8353031e-001  5.3658829e-001  9.0751354e-002 -3.2480784e-001 -6.2812656e-001 -8.1286433e-001 -8.7577968e-001 -8.9146886e-001 -4.5337915e-001 -1.2200784e-001  3.6943886e-001  7.7223161e-001  9.0446773e-001  1.0160896e+000  9.0508009e-001  7.3733643e-001  2.5228989e-001 -1.4713468e-001 -3.7414093e-001 -7.0972351e-001 -9.5413027e-001 -1.0465307e+000 -5.6264789e-001 -2.3385554e-001  1.0969339e-001
 -2.1363559e-001  2.6877748e-001  4.5552688e-001  7.1632786e-001  6.2444301e-001  9.5115275e-001  8.2421462e-001  1.1787999e+000  9.5719486e-001  1.0157281e+000  8.2783562e-001  8.1926903e-001  5.0462429e-001  2.9862206e-001  8.4912978e-002 -1.9222314e-001 -2.2240344e-001 -5.6920044e-001 -7.9516193e-001 -8.9994482e-001 -1.0604154e+000 -1.1626864e+000 -1.0270864e+000 -8.7828297e-001 -8.0223661e-001 -7.1120899e-001 -6.4359342e-001 -1.6839056e-001 -1.3254195e-001  2.2925662e-001
  1.1283335e-001  6.4358548e-001  8.7552789e-001  9.3451394e-001  8.6339501e-001  6.8804488e-001  4.9006836e-001  2.2761432e-001 -3.3191235e-001 -8.8064334e-001 -7.7013741e-001 -9.6944115e-001 -9.3778183e-001 -6.1373931e-001 -2.3369497e-001  1.5729831e-001  6.5423166e-001  8.2686997e-001  1.1876989e+000  9.4799484e-001  5.5424550e-001  4.1003927e-001 -1.7195428e-002 -5.8672603e-001 -7.7687777e-001 -1.0160338e+000 -9.4476022e-001 -7.7211426e-001 -3.5398794e-001 -1.7696860e-002
  3.6308065e-002  2.3256499e-001  4.1846009e-001  6.6420854e-001  7.5177076e-001  9.2132418e-001  1.0996854e+000  1.1135058e+000  9.0850338e-001  9.0661817e-001  9.2836908e-001  7.6575755e-001  5.8622553e-001  4.1910366e-001  2.2902965e-001 -9.0401675e-002 -2.6759572e-001 -5.7058609e-001 -5.5419828e-001 -8.2852151e-001 -8.7791337e-001 -9.0525347e-001 -9.5963334e-001 -1.0602222e+000 -7.7208394e-001 -6.6155566e-001 -5.5158532e-001 -5.7771260e-001 -1.0259212e-001  1.9629674e-001
 -1.3341621e-001  4.0504513e-001  8.1153424e-001  1.0198638e+000  1.0684322e+000  7.3117009e-001  4.5556004e-001  6.9971557e-002 -2.4716624e-001 -8.7064397e-001 -9.0916197e-001 -1.0498192e+000 -8.4171963e-001 -4.6071271e-001 -1.9236193e-001  1.0853875e-001  5.6807634e-001  9.0461294e-001  9.4555554e-001  8.4869604e-001  7.3371956e-001  2.7816167e-001 -5.4588420e-002 -3.5601548e-001 -8.6325705e-001 -9.9231802e-001 -8.3564477e-001 -6.8839151e-001 -5.8306204e-001 -4.5747754e-002
 -1.5787647e-001 -6.7354732e-003  4.7250628e-002  8.7460623e-002  6.2400650e-002 -1.4516369e-002 -3.3221555e-002 -2.9771051e-003  6.4444457e-002 -4.7364294e-002 -1.4559622e-002 -1.4754275e-001 -9.8179637e-003  9.6815163e-002 -8.3624037e-002  7.7957886e-002  1.2762666e-001 -6.2019789e-003  6.6338768e-002 -1.2397927e-001  1.9228644e-001 -9.1212176e-003 -1.5474773e-001  8.3036064e-002 -6.8569616e-002 -2.6234154e-002 -4.8907084e-002 -5.5319798e-002  6.1149509e-003 -2.3016655e-003
 -1.1299333e-001 -1.5747283e-001  2.9553497e-002 -6.0175939e-002 -4.4223163e-002 -6.8905298e-003 -9.7556060e-002  3.0860579e-002 -1.1061310e-001 -1.9495493e-003 -8.5282670e-002 -1.4453983e-001  6.8871378e-002  1.8384086e-001 -5.3781481e-002  6.0980305e-002  9.6726809e-002 -1.4654037e-001 -6.5299835e-002  1.6174131e-003  1.5340004e-001  1.9363399e-001  1.4052318e-001  6.9686677e-002 -9.1729974e-002  2.7754863e-003  7.4906924e-002 -1.6377083e-001 -1.1609832e-001  1.3360850e-001
  9.9293290e-002  9.9015555e-002  6.7299680e-002 -1.7219600e-001  2.0753345e-001  1.9377753e-001 -2.8051774e-002 -9.7343778e-002  7.9611995e-002  1.7141724e-001  1.3587316e-001 -5.4509219e-002 -3.1115332e-002 -3.2642990e-002  2.3187842e-003 -6.5913541e-002 -2.6724218e-002 -5.3898128e-002 -4.7353266e-002 -1.0230760e-001 -5.3365713e-002 -1.2230968e-001  8.4302956e-003  9.2266275e-002 -1.8889443e-002  8.6391178e-002 -2.1181979e-001  2.8326383e-002 -1.3896490e-002 -2.6446289e-002
 -1.0709197e-001  2.3037268e-001  3.7913641e-001  6.7980035e-001  7.3660728e-001  8.3109884e-001  1.1314754e+000  1.0395106e+000  9.8634626e-001  1.0355283e+000  6.8579868e-001  6.5417931e-001  4.9854229e-001  1.2486388e-001  1.3748883e-001 -1.6388613e-002 -3.0512499e-001 -5.7324799e-001 -8.1789284e-001 -8.7707742e-001 -8.3031972e-001 -9.4279268e-001 -9.0822200e-001 -8.2596184e-001 -8.5600787e-001 -8.1920609e-001 -4.4993452e-001 -4.3780954e-001 -2.0937163e-001  2.8064789e-002
 -5.4024551e-002  4.8822110e-001  7.5413832e-001  8.3634059e-001  9.4613078e-001  1.0773625e+000  4.6696984e-001  9.1135260e-002 -3.4839029e-001 -7.1407035e-001 -1.1103331e+000 -9.6045352e-001 -6.6199196e-001 -5.4078293e-001 -1.4561256e-001  2.6977885e-002  7.5800683e-001  8.3263352e-001  8.4368569e-001  9.5704656e-001  6.3661080e-001  3.8636550e-001 -1.8341306e-001 -4.0770688e-001 -8.4173312e-001 -8.9913809e-001 -1.0445429e+000 -6.8053833e-001 -4.1424619e-001  6.6864931e-002
  1.8041274e-001  5.1348132e-001  9.2025051e-001  8.3098427e-001  1.2106806e+000  8.1567111e-001  4.1346090e-001  5.0717000e-002 -3.9933518e-001 -5.6270600e-001 -8.8201537e-001 -1.0622410e+000 -9.6868167e-001 -5.0222952e-001 -1.1540852e-001  3.9469979e-001  2.6954965e-001  8.1841889e-001  1.0296439e+000  9.6681082e-001  6.9430074e-001  3.1748781e-001 -5.8655819e-002 -3.4911761e-001 -8.5927291e-001 -1.0946955e+000 -8.5792891e-001 -7.7014570e-001 -4.5756387e-001  4.6236040e-002
 -4.2391764e-003  2.9236537e-001  4.6053099e-001  6.3958032e-001  8.9912028e-001  6.9037811e-001  9.2405094e-001  1.0429439e+000  9.1717753e-001  9.7399902e-001  7.1474360e-001  4.9001649e-001  5.4992310e-001  4.1481465e-001  6.7801594e-002  7.0853537e-002 -3.0208306e-001 -4.1948208e-001 -6.0647458e-001 -8.5954420e-001 -1.0137062e+000 -1.0399427e+000 -1.0281338e+000 -1.0715010e+000 -7.1038704e-001 -6.4715198e-001 -5.5833845e-001 -4.7061843e-001 -1.6757613e-001  8.6145777e-002
 -5.3122067e-002  4.5151232e-001  4.8042918e-001  4.6925172e-001  7.1397034e-001  9.8305517e-001  7.4505660e-001  1.0716677e+000  9.6367414e-001  8.9835199e-001  1.0535550e+000  6.2173066e-001  5.8606785e-001  2.8569033e-001  2.2380475e-001 -8.2474219e-002 -5.0366498e-001 -4.3525177e-001 -6.2921852e-001 -7.6385245e-001 -1.0382347e+000 -9.5133061e-001 -1.0260584e+000 -8.9974212e-001 -6.6750801e-001 -7.7527465e-001 -6.4869468e-001 -6.0548314e-001 -9.6746440e-002 -1.0857850e-001
 -8.5672078e-002  7.2228702e-002 -3.3924867e-002 -3.2394303e-002 -8.7544948e-002  4.4593419e-002  3.4695440e-002 -3.5255393e-002  9.7687899e-003  4.1977905e-002 -2.0792106e-002 -2.2305793e-001  1.4125028e-001 -1.9767400e-004 -2.3012380e-002 -6.9892179e-002 -2.5637088e-001 -1.1486618e-001  1.4248424e-002  7.8661868e-002  1.6849530e-001 -2.3687630e-002 -2.9480789e-002 -3.9136993e-002  6.4001127e-002 -1.7823258e-001 -2.1544738e-001 -8.7595569e-002  1.4648698e-003 -1.0183103e-002
  3.1252474e-003  3.7094907e-001  6.8550957e-001  9.0498356e-001  9.2019138e-001  8.8164511e-001  3.0139566e-001  2.9823325e-002 -2.8684527e-001 -7.3749774e-001 -9.5058490e-001 -1.0337768e+000 -8.1253873e-001 -6.5071250e-001 -4.1365134e-001  8.7195265e-002  5.8068975e-001  8.4146468e-001  9.4461473e-001  7.8049210e-001  8.4284729e-001  2.4459034e-001  1.0213199e-002 -4.5419639e-001 -7.2155119e-001 -9.5705167e-001 -9.8244851e-001 -9.2909230e-001 -4.6673904e-001  4.9393081e-003
 -7.7613305e-003  4.1238539e-002  1.7564362e-001  1.3310904e-001  1.0071691e-001  4.3435298e-002  1.1556101e-001  1.6191755e-003  1.1866711e-001 -1.1567267e-001  6.4133048e-002 -1.7822510e-001 -6.2033100e-002  6.5839618e-002 -2.1779739e-002  6.8486221e-002 -3.5414118e-002  1.7545907e-001 -8.9434452e-002 -9.6839580e-002  1.0492090e-001 -4.6059779e-002  2.2466543e-001  1.3557313e-001  6.8638348e-002 -8.9194229e-002 -1.2481171e-001  9.4235157e-002  9.7200419e-003  2.5553591e-002
  8.4190311e-002  7.0794066e-002  9.7077574e-002 -4.3672063e-002 -1.6417538e-001  1.6157330e-001  1.2446126e-001  4.9173383e-004  1.0086258e-001 -1.7099048e-001 -1.9912792e-001 -6.9118480e-002  2.7287309e-002  8.0324361e-002 -1.2510177e-001 -1.2911784e-001 -1.4052859e-001 -1.6359143e-001 -1.2178984e-001  1.1583183e-003  1.0573859e-001  6.9900359e-002 -2.2023524e-001  6.2673964e-002  1.3709833e-001  7.2345789e-002  4.5860554e-002  1.8291866e-002 -1.6862820e-001 -4.8335678e-003
 -5.5217067e-002 -2.1251409e-001  7.2584546e-002 -1.1797492e-002 -1.1027915e-001  2.0374277e-001  4.9610819e-002  8.7825028e-002  1.2065403e-001 -5.3736053e-002 -9.6117126e-002  1.0831961e-001 -1.2107188e-001 -1.1286189e-001 -8.8997119e-002  2.2302280e-001 -4.3877040e-002  4.0851827e-003  4.1742587e-002 -1.6276983e-001  4.1721525e-002  1.3039179e-001 -1.7990011e-002  1.9053869e-002 -8.7772393e-003  4.5941819e-002 -6.3593940e-003 -1.1077236e-001  8.4121207e-002 -5.2880565e-002
  9.3411663e-003  7.5061897e-002 -1.0569067e-001 -1.7172613e-001 -2.0233775e-002 -8.0988014e-002  2.9667187e-002  3.3822546e-002  4.7419466e-002 -2.1588452e-001 -1.4192743e-001 -3.3280132e-002 -2.4920309e-002 -3.4037209e-002  8.6901129e-002  1.5707220e-001 -2.0279542e-002  1.0520354e-001 -1.5530291e-001 -9.6871399e-002 -9.5677642e-002  8.7888438e-002 -1.1468826e-001 -7.4053357e-002 -4.4885134e-002 -9.8075095e-002  4.9603127e-002  9.4851568e-002  1.0895105e-001  3.8308158e-002
  1.5395863e-002  5.7282246e-001  9.0477946e-001  1.0886512e+000  1.0920314e+000  9.3085165e-001  6.0710783e-001  9.0118686e-002 -2.7052410e-001 -6.4661374e-001 -8.4819280e-001 -1.0270716e+000 -8.0113869e-001 -6.2262911e-001 -3.1540388e-001  1.9335359e-001  7.2792892e-001  7.8556226e-001  1.1668088e+000  1.0501506e+000  7.0402571e-001  2.0421809e-001 -1.0172628e-001 -3.5954418e-001 -8.5145167e-001 -9.3219616e-001 -1.0332164e+000 -7.1149437e-001 -4.7867795e-001 -8.5993019e-002
 -1.5940960e-001  7.6023395e-002  4.4160776e-001  5.2853083e-001  6.9095821e-001  8.5439885e-001  9.3570010e-001  1.0029667e+000  9.4983000e-001  9.6230702e-001  7.5273185e-001  7.0935673e-001  5.8353378e-001  3.5785074e-001  8.6228922e-002 -4.3618615e-002 -4.6394197e-001 -5.7786650e-001 -7.4428392e-001 -9.2612806e-001 -9.9616047e-001 -9.6199324e-001 -1.0322219e+000 -9.6505907e-001 -8.8571846e-001 -6.8756903e-001 -5.5934082e-001 -4.1553502e-001 -3.9380597e-002 -9.2798676e-002
 -3.4411128e-002  9.5241433e-002  3.4320987e-002 -9.7292371e-002 -1.3399602e-001  9.5391397e-002  6.0284039e-003  9.0373428e-002 -1.3436531e-001  2.0818672e-001  1.0412680e-002  1.2406632e-001  5.5337397e-002  3.8631973e-002 -1.3212773e-002 -8.3294318e-002  1.8429868e-001  2.3251982e-001  6.7365226e-002  6.8237963e-002  1.9274093e-003 -7.8353991e-002  2.9535073e-002  9.6522541e-003  1.0636968e-001  3.0761485e-002  1.1810874e-001  2.4174435e-002 -9.2145511e-003  3.2653515e-002
